20180105,2030,1.68295,1.68402,1.68293,1.68377,396
20180105,2100,1.68373,1.68390,1.68306,1.68360,327
20180105,2130,1.68360,1.68389,1.68327,1.68366,192
20180107,2200,1.68239,1.68365,1.68165,1.68291,225
20180107,2230,1.68288,1.68361,1.68228,1.68294,151
20180107,2300,1.68297,1.68395,1.68290,1.68301,524
20180107,2330,1.68304,1.68317,1.68213,1.68247,210
20180108,0000,1.68239,1.68251,1.68181,1.68198,274
20180108,0030,1.68208,1.68216,1.68095,1.68120,207
20180108,0100,1.68117,1.68204,1.67999,1.68182,383
20180108,0130,1.68179,1.68234,1.68121,1.68204,339
20180108,0200,1.68201,1.68288,1.68196,1.68263,269
20180108,0230,1.68262,1.68281,1.68216,1.68230,323
20180108,0300,1.68232,1.68237,1.68152,1.68164,174
20180108,0330,1.68161,1.68184,1.68128,1.68167,192
20180108,0400,1.68164,1.68205,1.68099,1.68103,275
20180108,0430,1.68099,1.68142,1.68078,1.68130,176
20180108,0500,1.68131,1.68167,1.68092,1.68160,160
20180108,0530,1.68157,1.68177,1.68104,1.68131,308
20180108,0600,1.68127,1.68131,1.68061,1.68064,181
20180108,0630,1.68071,1.68098,1.68012,1.68019,328
20180108,0700,1.68024,1.68121,1.68007,1.68080,505
20180108,0730,1.68085,1.68186,1.68043,1.68043,791
20180108,0800,1.68043,1.68133,1.67870,1.68009,846
20180108,0830,1.68009,1.68096,1.67935,1.68057,755
20180108,0900,1.68060,1.68063,1.67935,1.67998,587
20180108,0930,1.67994,1.68019,1.67859,1.67918,453
20180108,1000,1.67917,1.68014,1.67883,1.67952,720
20180108,1030,1.67948,1.68055,1.67927,1.68002,835
20180108,1100,1.68006,1.68090,1.67763,1.67851,882
20180108,1130,1.67851,1.68055,1.67845,1.68033,874
20180108,1200,1.68035,1.68100,1.67985,1.68040,721
20180108,1230,1.68041,1.68390,1.67978,1.68281,1180
20180108,1300,1.68280,1.68367,1.68043,1.68185,1239
20180108,1330,1.68185,1.68269,1.68107,1.68269,1164
20180108,1400,1.68262,1.68359,1.68251,1.68291,1188
20180108,1430,1.68287,1.68579,1.68253,1.68509,1309
20180108,1500,1.68516,1.68546,1.68301,1.68364,1400
20180108,1530,1.68368,1.68683,1.68134,1.68664,1999
20180108,1600,1.68659,1.68691,1.68387,1.68560,1571
20180108,1630,1.68563,1.68633,1.68472,1.68529,970
20180108,1700,1.68529,1.68579,1.68436,1.68449,886
20180108,1730,1.68447,1.68463,1.68321,1.68411,704
20180108,1800,1.68413,1.68443,1.68345,1.68364,584
20180108,1830,1.68367,1.68458,1.68340,1.68424,570
20180108,1900,1.68424,1.68441,1.68389,1.68434,380
20180108,1930,1.68440,1.68489,1.68379,1.68460,495
20180108,2000,1.68464,1.68541,1.68450,1.68504,501
20180108,2030,1.68504,1.68522,1.68454,1.68489,419
20180108,2100,1.68490,1.68549,1.68487,1.68549,219
20180108,2130,1.68552,1.68552,1.68423,1.68445,307
20180108,2200,1.68459,1.68514,1.68383,1.68486,145
20180108,2230,1.68487,1.68525,1.68438,1.68514,282
20180108,2300,1.68514,1.68562,1.68482,1.68549,171
20180108,2330,1.68546,1.68561,1.68429,1.68446,266
20180109,0000,1.68451,1.68479,1.68390,1.68420,216
20180109,0030,1.68417,1.68439,1.68381,1.68389,274
20180109,0100,1.68389,1.68430,1.68352,1.68356,279
20180109,0130,1.68353,1.68462,1.68299,1.68458,451
20180109,0200,1.68455,1.68492,1.68399,1.68474,543
20180109,0230,1.68475,1.68534,1.68447,1.68484,344
20180109,0300,1.68487,1.68534,1.68450,1.68482,266
20180109,0330,1.68488,1.68501,1.68454,1.68462,158
20180109,0400,1.68465,1.68482,1.68449,1.68471,185
20180109,0430,1.68469,1.68472,1.68426,1.68435,166
20180109,0500,1.68437,1.68450,1.68407,1.68414,162
20180109,0530,1.68410,1.68464,1.68379,1.68464,239
20180109,0600,1.68461,1.68494,1.68396,1.68410,218
20180109,0630,1.68410,1.68436,1.68295,1.68295,376
20180109,0700,1.68294,1.68331,1.68108,1.68122,842
20180109,0730,1.68126,1.68258,1.68047,1.68194,1204
20180109,0800,1.68190,1.68286,1.68173,1.68274,1201
20180109,0830,1.68274,1.68340,1.68065,1.68160,1321
20180109,0900,1.68167,1.68363,1.68137,1.68338,1311
20180109,0930,1.68338,1.68358,1.68228,1.68285,746
20180109,1000,1.68285,1.68322,1.68141,1.68309,953
20180109,1030,1.68310,1.68396,1.68283,1.68337,828
20180109,1100,1.68339,1.68403,1.68234,1.68234,858
20180109,1130,1.68234,1.68298,1.68162,1.68206,749
20180109,1200,1.68214,1.68299,1.68130,1.68141,842
20180109,1230,1.68141,1.68154,1.67993,1.68029,793
20180109,1300,1.68034,1.68048,1.67923,1.67984,987
20180109,1330,1.67984,1.68083,1.67979,1.68003,1112
20180109,1400,1.68006,1.68224,1.68006,1.68224,1132
20180109,1430,1.68221,1.68351,1.68158,1.68275,1742
20180109,1500,1.68278,1.68604,1.68204,1.68599,1401
20180109,1530,1.68602,1.68623,1.68449,1.68493,1671
20180109,1600,1.68492,1.68504,1.68273,1.68361,1431
20180109,1630,1.68364,1.68416,1.68320,1.68370,925
20180109,1700,1.68367,1.68630,1.68365,1.68577,837
20180109,1730,1.68580,1.68614,1.68524,1.68538,575
20180109,1800,1.68539,1.68550,1.68426,1.68525,557
20180109,1830,1.68525,1.68583,1.68467,1.68566,497
20180109,1900,1.68569,1.68592,1.68503,1.68531,673
20180109,1930,1.68533,1.68610,1.68494,1.68598,614
20180109,2000,1.68600,1.68687,1.68567,1.68665,503
20180109,2030,1.68669,1.68769,1.68634,1.68756,569
20180109,2100,1.68752,1.68773,1.68714,1.68722,282
20180109,2130,1.68718,1.68728,1.68642,1.68668,422
20180109,2200,1.68671,1.68746,1.68607,1.68675,139
20180109,2230,1.68675,1.68713,1.68589,1.68710,113
20180109,2300,1.68702,1.68792,1.68663,1.68788,163
20180109,2330,1.68791,1.68791,1.68737,1.68749,209
20180110,0000,1.68744,1.68766,1.68663,1.68685,333
20180110,0030,1.68685,1.68712,1.68635,1.68687,303
20180110,0100,1.68683,1.68721,1.68631,1.68645,494
20180110,0130,1.68641,1.68667,1.68559,1.68588,434
20180110,0200,1.68591,1.68641,1.68584,1.68606,244
20180110,0230,1.68611,1.68656,1.68592,1.68599,157
20180110,0300,1.68603,1.68618,1.68590,1.68606,184
20180110,0330,1.68606,1.68647,1.68606,1.68608,169
20180110,0400,1.68605,1.68671,1.68602,1.68667,184
20180110,0430,1.68671,1.68685,1.68625,1.68625,157
20180110,0500,1.68624,1.68699,1.68608,1.68657,185
20180110,0530,1.68654,1.68679,1.68527,1.68565,348
20180110,0600,1.68565,1.68569,1.68485,1.68491,341
20180110,0630,1.68492,1.68628,1.68483,1.68528,701
20180110,0700,1.68532,1.68638,1.68415,1.68471,1071
20180110,0730,1.68476,1.68499,1.68309,1.68341,808
20180110,0800,1.68346,1.68382,1.68232,1.68269,959
20180110,0830,1.68265,1.68270,1.68166,1.68207,836
20180110,0900,1.68211,1.68285,1.68138,1.68240,1021
20180110,0930,1.68244,1.68408,1.68052,1.68083,1329
20180110,1000,1.68084,1.68113,1.67937,1.68055,1516
20180110,1030,1.68057,1.68480,1.68010,1.68418,2973
20180110,1100,1.68414,1.68593,1.68342,1.68427,2183
20180110,1130,1.68427,1.68626,1.68416,1.68600,1478
20180110,1200,1.68596,1.68686,1.68542,1.68576,1655
20180110,1230,1.68577,1.68578,1.68338,1.68385,1433
20180110,1300,1.68390,1.68555,1.68311,1.68553,1634
20180110,1330,1.68550,1.68873,1.68477,1.68843,1882
20180110,1400,1.68847,1.69004,1.68810,1.68947,1740
20180110,1430,1.68947,1.68987,1.68586,1.68669,2181
20180110,1500,1.68657,1.68895,1.68572,1.68795,1784
20180110,1530,1.68832,1.68925,1.68547,1.68860,2150
20180110,1600,1.68860,1.68878,1.68709,1.68769,1462
20180110,1630,1.68766,1.68816,1.68669,1.68697,1112
20180110,1700,1.68691,1.68790,1.68649,1.68682,877
20180110,1730,1.68682,1.68796,1.68651,1.68683,870
20180110,1800,1.68688,1.68802,1.68681,1.68748,741
20180110,1830,1.68747,1.68823,1.68706,1.68774,662
20180110,1900,1.68770,1.69866,1.68723,1.69794,2236
20180110,1930,1.69798,1.69939,1.69571,1.69907,1507
20180110,2000,1.69905,1.69923,1.68950,1.69446,1548
20180110,2030,1.69440,1.69549,1.69261,1.69495,755
20180110,2100,1.69491,1.69496,1.69311,1.69338,267
20180110,2130,1.69338,1.69443,1.69309,1.69329,473
20180110,2200,1.69323,1.69491,1.69323,1.69450,375
